listing_id,distance_to_closest_station
481923,0.8343957652129348 km
739622,0.40152799208242285 km
549986,1.1062526677545315 km
197079,1.5685492117223496 km
338997,2.000802344647434 km
146383,0.2616725943696553 km
971091,1.8594730575049696 km
441613,0.581804005398278 km
577837,1.234776993262303 km
644677,3.1108444042258387 km
769680,0.18186081265849233 km
196757,0.41472936431702473 km
739326,2.1132313213165235 km
971634,0.3588038362775357 km
433776,0.3548022182799783 km
850515,1.4438211395139435 km
562185,0.6929891325621735 km
550536,0.586126966863649 km
939618,0.8575159457815557 km
472168,0.793640843026821 km
149591,0.6056706862944149 km
267677,0.6569235719289843 km
203116,0.7494465987023374 km
528176,0.19646109514097787 km
156073,1.2497332939292796 km
556314,1.3612754611200266 km
686316,1.1061617904187915 km
803567,2370.557627125421 km
188239,0.1500074147987568 km
334957,0.3548022182799783 km
177960,1.3152564309450319 km
767711,0.2589225576588115 km
818920,0.7294629908316825 km
711692,0.7969555079553612 km
623277,0.733254410342796 km
430395,0.5973040605181199 km
846990,0.7169856145370223 km
178198,0.1938097376307207 km
561644,0.370021699633321 km
391801,0.13895388054708685 km
390854,1.3304479014905077 km
608326,0.8391350965376632 km
692248,0.40299386101618945 km
470166,0.5649044303961347 km
440422,1.4892105896832666 km
956890,0.7496825407608004 km
667561,0.7307393055134637 km
529832,0.5821276403999256 km
608766,0.6569235719289843 km
724733,1.8799915897150579 km
175568,0.20109419159247033 km
645794,0.579072004530595 km
971748,0.2444299048802272 km
667339,0.2738627938097367 km
501837,0.9354159473160131 km
708475,1.4918413508200052 km
501652,0.29097901646683605 km
210991,1.3421317139270292 km
516483,0.30309058529472116 km
626966,0.8333763521629114 km
119250,0.8421475271928652 km
588265,0.29794722321839495 km
378817,0.6569235719289843 km
177207,0.24077557601085436 km
929280,1.2945085844801834 km
559547,0.16174127605461386 km
879806,0.579376786957462 km
794038,0.8568164180392742 km
694005,0.4543239995550172 km
835464,0.3548022182799783 km
911005,0.5666660571705631 km
658359,1.2524508477746914 km
676499,1.2257377391944677 km
617180,0.7238853301692189 km
716731,0.6651069195146733 km
900164,0.6989562041454213 km
707051,1.6961849841547987 km
410386,1.0141689472439064 km
367040,0.27950078133522177 km
240656,1.4482654220574638 km
187446,0.7202551314413155 km
374620,1.253713752970859 km
566035,0.42213069189861074 km
219272,2.1132313213165235 km
187438,0.1500074147987568 km
811493,0.8689872838307943 km
324826,1.0462285652004237 km
291540,0.8391350965376632 km
901528,0.8430199453933449 km
516886,3.352696330463496 km
736001,0.11822438391272158 km
775959,0.594826435318337 km
378734,1.275477643183254 km
333635,0.5862997941960378 km
102625,0.7978524048586965 km
725734,0.5842761427293361 km
354840,0.6989562041454213 km
143730,0.2616725943696553 km
611532,0.7294629908316825 km
713825,0.27302762662285196 km
418720,0.44004993881480325 km
623943,0.9040641497394813 km
344683,0.5424925069557541 km
526355,0.24456438336199046 km
312506,0.3236008293043683 km
334913,0.18428012960218645 km
528074,0.5424925069557541 km
218172,1.5967527427246115 km
479640,0.44565940977326024 km
527015,2.0536231920490144 km
983620,0.5821276403999256 km
673255,0.08685945404776581 km
456827,1.7650542340792954 km
560082,0.957046410384318 km
464248,0.5606694786300187 km
868973,0.7924336068059779 km
662507,1.0988740811042437 km
949979,0.4467808234585281 km
808799,0.712370544867769 km
490661,0.9354159473160131 km
908090,0.33092995189146807 km
976124,0.2616725943696553 km
290657,1.4872142483088573 km
561522,1.3424237729200899 km
833184,0.370021699633321 km
851688,0.5469182032906768 km
255530,1.8270278362241594 km
728637,1.2945085844801834 km
545835,0.3856245512284855 km
986671,1.9577266766229646 km
343528,1.3753321438073043 km
286546,0.5037840379345889 km
856797,0.30353325192584063 km
629510,0.9843803670650313 km
684453,0.370021699633321 km
437312,1.9663107616598048 km
286937,0.6506060979718524 km
308462,1.6814424386827342 km
280256,0.40299386101618945 km
511077,2.0740220784814967 km
998651,0.7898387899008646 km
257616,0.11761898104189976 km
373966,0.540770462871009 km
432235,1.69463198886692 km
978177,0.7792022495019726 km
591748,0.6569235719289843 km
231602,0.2616725943696553 km
297460,0.793640843026821 km
279862,0.27008653391145593 km
716013,0.33179708247386736 km
634257,1.3304479014905077 km
104046,0.46335405135352603 km
581853,2.689461687164013 km
404365,1.3612754611200266 km
192702,1.2945085844801834 km
131725,1.1715005440455788 km
501708,1.3964922471869596 km
727472,0.3548022182799783 km
861210,0.8649366619054341 km
852198,0.3548022182799783 km
145227,0.27008653391145593 km
550558,0.91824292876697 km
220229,1.7292447626574865 km
321827,0.22073296988030894 km
295110,1.9901418933910187 km
865671,0.44047448111756904 km
786076,0.3073636838299941 km
446071,2.856093159102872 km
482953,0.2616725943696553 km
447999,0.2616725943696553 km
240646,0.4910498967950671 km
932593,0.5936055359359584 km
181628,0.7783640903460869 km
631075,0.38113120937341605 km
364737,1.5941885726637344 km
432768,0.5432914296591 km
511808,0.579376786957462 km
943232,1.3612754611200266 km
814144,0.8310135040457005 km
667295,0.3795272678679519 km
192828,0.3073636838299941 km
404683,0.18488163819441095 km
712175,0.7294629908316825 km
724259,0.24154986384504742 km
554659,0.6114509676087131 km
431045,2.2307694402043143 km
515933,0.5879422912706865 km
226800,1.2879870580934405 km
422324,0.6153917957739676 km
711411,2.286669503467111 km
497988,0.8105685640999296 km
135952,1.8173402278327215 km
948846,0.3548022182799783 km
858049,0.31724452100588907 km
131507,0.6587041588704169 km
412424,0.29160247650059123 km
774999,0.5429493450799642 km
700934,0.38712140942475415 km
852357,0.3236008293043683 km
682185,0.6587041588704169 km
432846,0.2878281727897157 km
465201,0.14725103427348574 km
645353,1.7380604759295024 km
526676,0.32323447537345057 km
889833,0.13895388054708685 km
408378,0.48969077920319154 km
561515,0.2616725943696553 km
839325,0.7422298115143062 km
562254,1.1891092081750674 km
778500,0.9354159473160131 km
898139,0.40060816971559593 km
550464,1.3612754611200266 km
671171,1.3612754611200266 km
365371,0.7169856145370223 km
962257,0.33179708247386736 km
309854,0.6587041588704169 km
380304,0.9048855343486097 km
384135,2.424652652568955 km
537497,0.956055370039431 km
723456,0.8459993513657065 km
381901,0.9974324144591671 km
455660,0.029748986661076622 km
493914,0.13983745800047553 km
200257,0.5004997324830799 km
974754,1.7478572199421982 km
110373,0.11730057582915254 km
549439,0.3333510732331865 km
382457,0.44587716012231476 km
278123,1.0446369648364418 km
252798,0.6968756777479242 km
671093,0.27302762662285196 km
709163,0.7851994321263621 km
680468,0.131100700147655 km
551738,0.3035766995772331 km
934298,1.0007182459040334 km
236789,0.7238853301692189 km
308243,0.29160247650059123 km
627700,0.2878281727897157 km
118197,1.479415885287269 km
180573,0.8003172729668045 km
486600,0.7294629908316825 km
745774,0.4552611255769127 km
743193,0.6506060979718524 km
119098,0.5539639281941693 km
922524,0.7148224997722387 km
125127,0.848771516607734 km
908051,0.9497028008839115 km
876676,0.5805997197162966 km
207385,0.23440552802691494 km
321484,0.969396354856356 km
521768,0.8534825991535426 km
867804,0.370021699633321 km
702027,0.34726571276919904 km
231434,0.48762410422142183 km
708928,0.5251934209200907 km
352091,0.3073636838299941 km
879362,0.5577641471952319 km
198888,0.38113120937341605 km
350472,0.17109967099028373 km
436703,0.51505206246015 km
206430,1.3421317139270292 km
302985,0.363271755702475 km
823390,0.27950078133522177 km
759703,0.40102319015310917 km
496342,1.3304479014905077 km
886001,0.31571435022181155 km
862907,0.9243859060101711 km
110986,1.372285648433472 km
765432,0.8505692617322012 km
639819,1.4205193637346758 km
150189,0.17109967099028373 km
843991,0.568792706074641 km
642857,1.3304479014905077 km
877285,2370.557627125421 km
147705,1.6624538051055415 km
201482,0.7422298115143062 km
780058,0.8021649324710562 km
562327,0.6877071417505977 km
312415,0.467312825531142 km
726436,0.9492700656239291 km
451122,0.2881095304674616 km
335205,0.8105685640999296 km
699873,0.3073636838299941 km
360500,0.6569235719289843 km
674210,0.6506060979718524 km
204879,0.4910879548443457 km
899403,2.0115839708620347 km
750762,0.5573112967580113 km
535206,1.0145046623890996 km
880612,0.366010037935519 km
888125,0.8622380466871356 km
531545,0.6225172128765937 km
347444,0.8204455825039114 km
331627,0.6287743396021709 km
242238,0.9771979653557551 km
270933,0.07049262493518438 km
465171,0.7576670200424703 km
621381,0.5841227029682979 km
620473,0.36862383821367556 km
977428,0.6629226348685274 km
854291,0.5249990225952615 km
733391,1.0092039114545892 km
608361,2.1652715896067454 km
286214,0.7294629908316825 km
298715,1.7854018418189417 km
576772,1.0211560822318746 km
540008,1.5095862670275824 km
469860,0.640513171991939 km
665767,1.2603855849164411 km
304451,0.7274153613579795 km
172959,0.5173853920484277 km
939617,0.33179708247386736 km
562188,0.931520012067651 km
984333,0.30309058529472116 km
166746,0.44263121763298907 km
864034,3.1108444042258387 km
961052,1.6370903598657387 km
373521,1.314250860931156 km
562132,1.4125923301866528 km
599260,0.6953734770388545 km
740934,0.6664229378534227 km
274906,1.489937999228665 km
720348,0.6877071417505977 km
449078,0.8562669514489981 km
416146,0.16934956650464503 km
397808,3.3708276560228265 km
307176,0.33780093781087056 km
840564,1.9577266766229646 km
709820,0.18244892029075835 km
701761,1.1188010575032994 km
745097,0.4530241162408597 km
277385,1.4482654220574638 km
160821,0.6802561330335435 km
657101,0.6093348540559945 km
307361,1.0811444114623903 km
894229,0.12626345817790002 km
263374,0.44024604163940806 km
559672,0.6236024713721644 km
449175,1.9663107616598048 km
509163,1.253713752970859 km
225948,0.5227287362313864 km
510922,1.253713752970859 km
693489,0.2904260408190964 km
852559,1.182913346592717 km
238586,1.9577266766229646 km
115794,0.3185677042133828 km
251861,0.9771979653557551 km
671674,0.8467326483214983 km
144270,0.39604484982077826 km
485567,0.32415130819871585 km
905855,0.5424925069557541 km
323808,0.7307393055134637 km
687498,0.47756175871304296 km
214077,1.253713752970859 km
953487,2370.557627125421 km
479703,0.6195997557740841 km
746049,0.2616725943696553 km
232704,0.6587041588704169 km
803715,9604.100712215979 km
534671,1.8173402278327215 km
893113,0.09725484627372023 km
208152,0.964052185421829 km
175159,0.607389027544376 km
463554,0.44263121763298907 km
255168,0.6835290652529334 km
852490,1.1715005440455788 km
769197,0.5750968282347866 km
248370,1.38432629172597 km
964464,0.3299329169256995 km
398337,0.22466357533704032 km
948838,1.8938300970817723 km
124043,1.6576651141108782 km
255021,0.6519311023654 km
277373,0.6989562041454213 km
528984,0.8105685640999296 km
636553,1.8197818594828101 km
939575,0.6287743396021709 km
784684,0.14006135628986122 km
226461,0.13895388054708685 km
595149,0.556225422028896 km
111174,0.5066219800421733 km
655867,3.352696330463496 km
854355,0.052084411286780895 km
437344,0.7238853301692189 km
678494,0.42213069189861074 km
480660,0.370021699633321 km
825366,0.48122402014340254 km
152224,1.0882035466855364 km
302986,0.4477964080926957 km
530411,1.230293662008999 km
468313,0.28120610110971755 km
197918,0.9040641497394813 km
810625,0.7294629908316825 km
693029,0.568792706074641 km
782628,0.964052185421829 km
977690,1.8282558950596992 km
270071,0.9354159473160131 km
923606,0.40299386101618945 km
667757,1.253713752970859 km
183406,0.7238853301692189 km
549638,0.5271744906936223 km
379218,0.7448744006641076 km
624230,1.1270453980757884 km
560183,0.6195997557740841 km
317209,0.4467808234585281 km
894804,0.540770462871009 km
288745,0.13895388054708685 km
328553,0.47790430322641636 km
236310,0.5013610239931953 km
853519,0.4900645233645002 km
637802,0.9029831851909126 km
919973,0.5494912439019187 km
423073,0.7737891917135594 km
593049,0.8649366619054341 km
804522,0.4552585633551962 km
545267,0.23882463743477084 km
171460,0.5079567337536015 km
391887,0.7641756753945559 km
534191,0.30192972329665074 km
476095,0.6236024713721644 km
988005,1.7380604759295024 km
972389,0.505860916799504 km
755864,0.24077557601085436 km
309476,0.5002295519072265 km
776876,0.22509273143961764 km
727901,0.6786318594423492 km
882972,0.4418165679712368 km
389460,0.9354159473160131 km
713555,0.3548022182799783 km
253676,0.7900712786219309 km
471300,0.9492700656239291 km
634265,0.7238853301692189 km
241621,1.3304479014905077 km
549886,0.5253025170698644 km
843212,0.24250727565874652 km
108369,0.24250727565874652 km
223842,0.3356192680095892 km
552358,0.3991644733567766 km
591347,0.5750968282347866 km
859112,1.8173402278327215 km
207963,0.5974873380973764 km
475946,0.28697868660170917 km
810059,0.5863774494066765 km
519988,0.7422298115143062 km
932805,0.7507234977709579 km
884646,0.3109708694451854 km
618970,0.7988543687207016 km
411891,0.27950078133522177 km
189242,0.4041996469507995 km
602258,0.23424050408330863 km
613808,0.23609663554984509 km
579164,0.6472354045119405 km
107424,0.49977203502100465 km
934263,0.8204455825039114 km
922954,0.6835290652529334 km
553935,0.8896880254642744 km
849769,0.7507234977709579 km
434137,0.7925974713284755 km
122499,0.6569235719289843 km
405032,0.2759380426218948 km
645632,0.2616725943696553 km
321825,0.7448744006641076 km
526785,1.0882035466855364 km
103022,1.7691604015475721 km
335516,0.3073636838299941 km
205012,1.0141616627895802 km
188096,0.6593606473853656 km
450406,0.6587041588704169 km
100261,0.11761898104189976 km
309225,0.750192187490511 km
723851,1.0201372842466105 km
746273,0.397820266502454 km
555855,0.6506060979718524 km
510911,0.2994205777689337 km
201556,0.03348523909813679 km
333814,0.11730057582915254 km
521283,0.39169994268268077 km
991504,1.3215485417312631 km
426502,1.1435635454625628 km
799888,1.3379223904615607 km
364480,0.5444356435921229 km
994141,2.424652652568955 km
465904,1.5506933539698033 km
766204,0.8167582120276493 km
298485,0.27177244765684194 km
137623,0.30309058529472116 km
396636,0.3221439257373714 km
564746,0.793640843026821 km
674171,0.3109708694451854 km
218597,0.1573067920491097 km
312510,0.8467326483214983 km
547054,0.645399191051921 km
608826,1.4345886310383247 km
702414,1.2880177609131742 km
425831,2.405258646657594 km
467796,0.44565940977326024 km
663633,0.27950078133522177 km
524776,0.5750968282347866 km
904425,0.4696776380617529 km
199289,0.7238853301692189 km
991171,0.2563384725152021 km
540746,1.4482654220574638 km
490322,1.2587083680990943 km
286454,1.225642763582059 km
945790,0.9299542411217574 km
496474,0.5573112967580113 km
631070,2.856093159102872 km
693368,0.40299386101618945 km
996564,0.39604484982077826 km
424214,0.32944437701499135 km
534052,1.8270278362241594 km
661965,0.44047448111756904 km
923406,0.1837976434405421 km
197701,0.5265369160910959 km
160566,0.41523907187897724 km
270688,1.326133629508218 km
722039,0.6587041588704169 km
255767,0.8105685640999296 km
440342,0.3073636838299941 km
338044,0.6989562041454213 km
955296,0.7238853301692189 km
974883,1.2780516573121228 km
855063,0.07049262493518438 km
509434,1.3005477352431747 km
826144,0.563494817306677 km
598161,1.0220454655329148 km
767882,0.7294629908316825 km
342500,0.4929715955561046 km
442002,1.3998030148609344 km
657015,0.1500074147987568 km
295323,1.1595297817482058 km
922512,0.9252044344126141 km
345547,1.1828309632509821 km
821995,0.2878281727897157 km
615851,2.0536231920490144 km
434890,0.3851516560560121 km
169418,0.43696925004413917 km
247379,0.44263121763298907 km
921965,0.793640843026821 km
651781,0.568792706074641 km
302511,0.3073636838299941 km
